microsecondsSinceGpsEpoch, gratPos, counts
9.434017815100002E14, 95847.09917181727, 8.932340643455344E8
9.434017817600002E14, 95874.09917181727, 8.289695298051789E8
9.434017820100002E14, 95901.09917181727, 8.265284557919781E8
9.434017822600002E14, 95928.09917181727, 9.484440933081553E8
9.434017825100002E14, 95955.09917181727, 1.1079495296150138E9
9.434017827600002E14, 95982.09917181727, 1.1567092149944117E9
9.434017830100002E14, 96009.09917181727, 1.0133292696486287E9
9.434017832600002E14, 96036.09917181727, 8.932545079748311E8
9.434017835100002E14, 96063.09917181727, 8.88209529292241E8
9.434017837600002E14, 96090.09917181727, 9.205184777768031E8
9.434017840100002E14, 96117.09917181727, 9.281309310592717E8
9.434017842600002E14, 96144.09917181727, 9.229697283619523E8
9.434017845100002E14, 96171.09917181727, 9.458384757983558E8
9.434017847600002E14, 96198.09917181727, 9.2112775669383E8
9.434017850100002E14, 96225.09917181727, 8.55349489038653E8
9.434017852600002E14, 96252.09917181727, 8.211113821171402E8
9.434017855100002E14, 96279.09917181727, 8.189828626715512E8
9.434017857600002E14, 96306.09917181727, 8.342285563178122E8
9.434017860100002E14, 96333.09917181727, 8.426525522336167E8
9.434017862600002E14, 96360.09917181727, 8.713862962648691E8
9.434017865100002E14, 96387.09917181727, 8.877665424902356E8
9.434017867600002E14, 96414.09917181727, 8.572813278606584E8
9.434017870100002E14, 96441.09917181727, 8.294551150876993E8
9.434017872600002E14, 96468.09917181727, 8.287923928556563E8
9.434017875100002E14, 96495.09917181727, 8.48652399390175E8
9.434017877600002E14, 96522.09917181727, 8.490017513230501E8
9.434017880100002E14, 96549.09917181727, 8.574315433568023E8
9.434017882600002E14, 96576.09917181727, 8.944500879851056E8
9.434017885100002E14, 96603.09917181727, 8.50128960959055E8
9.434017887600002E14, 96630.09917181727, 7.980805824937418E8
9.434017890100002E14, 96657.09917181727, 8.71751029128534E8
9.434017892600002E14, 96684.09917181727, 9.122830449968852E8
9.434017895100002E14, 96711.09917181727, 8.7172852534849E8
9.434017897600002E14, 96738.09917181727, 8.202625187209032E8
9.434017900100002E14, 96765.09917181727, 7.539650001612937E8
9.434017902600002E14, 96792.09917181727, 6.973889068794334E8
9.434017905100002E14, 96819.09917181727, 7.042134006897955E8
9.434017907600002E14, 96846.09917181727, 7.280809304123362E8
9.434017910100002E14, 96873.09917181727, 7.350018416092494E8
9.434017912600002E14, 96900.09917181727, 7.23025068515146E8
9.434017915100002E14, 96927.09917181727, 7.135407818404651E8
9.434017917600002E14, 96954.09917181727, 7.202939507833612E8
9.434017920100002E14, 96981.09917181727, 7.378171110973679E8
9.434017922600002E14, 97008.09917181727, 7.416342819245276E8
9.434017925100002E14, 97035.09917181727, 7.30633998265596E8
9.434017927600002E14, 97062.09917181727, 7.551952887948419E8
9.434017930100002E14, 97089.09917181727, 7.857645439001485E8
9.434017932600002E14, 97116.09917181727, 7.803051305144266E8
9.434017935100002E14, 97143.09917181727, 7.509452715660118E8
9.434017937600002E14, 97170.09917181727, 7.430137594701352E8
9.434017940100002E14, 97197.09917181727, 7.829383252801946E8
9.434017942600002E14, 97224.09917181727, 7.888692202526897E8
9.434017945100002E14, 97251.09917181727, 7.634711307262528E8
9.434017947600002E14, 97278.09917181727, 7.865903595685484E8
9.434017950100002E14, 97305.09917181727, 7.670162022931023E8
9.434017952600002E14, 97332.09917181727, 7.100681638837928E8
9.434017955100002E14, 97359.09917181727, 7.696815898415283E8
9.434017957600002E14, 97386.09917181727, 8.538113831725664E8
9.434017960100002E14, 97413.09917181727, 8.567083088658463E8
9.434017962600002E14, 97440.09917181727, 7.864489873005333E8
9.434017965100002E14, 97467.09917181727, 7.225362326107656E8
9.434017967600002E14, 97494.09917181727, 7.14954428894567E8
9.434017970100002E14, 97521.09917181727, 7.44557008313428E8
9.434017972600002E14, 97548.09917181727, 7.753617203994155E8
9.434017975100002E14, 97575.09917181727, 7.972924958521845E8
9.434017977600002E14, 97602.09917181727, 8.260196086178687E8
9.434017980100002E14, 97629.09917181727, 8.391074812095425E8
9.434017982600002E14, 97656.09917181727, 7.948128024013221E8
9.434017985100002E14, 97683.09917181727, 7.520072980106087E8
9.434017987600002E14, 97710.09917181727, 7.729860399323114E8
9.434017990100002E14, 97737.09917181727, 7.967590458621962E8
9.434017992600002E14, 97764.09917181727, 8.061537796111475E8
9.434017995100002E14, 97791.09917181727, 7.981966323312428E8
9.434017997600002E14, 97818.09917181727, 7.795042918611914E8
9.434018000100002E14, 97845.09917181727, 7.688711260572866E8
9.434018002600002E14, 97872.09917181727, 7.927094457916971E8
9.434018005100002E14, 97899.09917181727, 8.005642814927062E8
9.434018007600002E14, 97926.09917181727, 7.715464094365926E8
9.434018010100002E14, 97953.09917181727, 7.554413036463894E8
9.434018012600002E14, 97980.09917181727, 7.299428826898321E8
9.434018015100002E14, 98007.09917181727, 6.707820749648436E8
9.434018017600002E14, 98034.09917181727, 6.10736329791207E8
9.434018020100002E14, 98061.09917181727, 5.889486339984869E8
9.434018022600002E14, 98088.09917181727, 6.128421173589383E8
9.434018025100002E14, 98115.09917181727, 6.238497772255535E8
9.434018027600002E14, 98142.09917181727, 6.064852301003146E8
9.434018030100002E14, 98169.09917181727, 5.990123261812524E8
9.434018032600002E14, 98196.09917181727, 6.086891900014272E8
9.434018035100002E14, 98223.09917181727, 6.35379894506522E8
9.434018037600002E14, 98250.09917181727, 6.849369865033619E8
9.434018040100002E14, 98277.09917181727, 7.075515501710562E8
9.434018042600002E14, 98304.09917181727, 6.862796908292034E8
9.434018045100002E14, 98331.09917181727, 6.488381887447022E8
9.434018047600002E14, 98358.09917181727, 6.163259425181774E8
9.434018050100002E14, 98385.09917181727, 5.971327406483678E8
9.434018052600002E14, 98412.09917181727, 6.004478626622524E8
9.434018055100002E14, 98439.09917181727, 6.17888782223108E8
9.434018057600002E14, 98466.09917181727, 6.274842594439112E8
9.434018060100002E14, 98493.09917181727, 6.213361557752501E8
9.434018062600002E14, 98520.09917181727, 5.961270318607738E8
9.434018065100002E14, 98547.09917181727, 5.612659440118282E8
9.434018067600002E14, 98574.09917181727, 5.574018757565199E8
9.434018070100002E14, 98601.09917181727, 5.945962723960173E8
9.434018072600002E14, 98628.09917181727, 6.313696898560754E8
9.434018075100002E14, 98655.09917181727, 6.193114212197506E8
9.434018077600002E14, 98682.09917181727, 5.685912408198259E8
9.434018080100002E14, 98709.09917181727, 5.618471140290251E8
9.434018082600002E14, 98736.09917181727, 6.145483194059278E8
9.434018085100002E14, 98763.09917181727, 6.909833619840456E8
9.434018087600002E14, 98790.09917181727, 7.16625335647585E8
9.434018090100002E14, 98817.09917181727, 6.823429137284108E8
9.434018092600002E14, 98844.09917181727, 6.429994468039086E8
9.434018095100002E14, 98871.09917181727, 6.574487476670891E8
9.434018097600002E14, 98898.09917181727, 7.000137536829361E8
9.434018100100002E14, 98925.09917181727, 7.259423647070379E8
9.434018102600002E14, 98952.09917181727, 7.043315163190073E8
9.434018105100002E14, 98979.09917181727, 6.548588952473012E8
9.434018107600002E14, 99006.09917181727, 6.108597522809628E8
9.434018110100002E14, 99033.09917181727, 5.619353870915831E8
9.434018112600002E14, 99060.09917181727, 5.121862934979661E8
9.434018115100002E14, 99087.09917181727, 4.717432503405249E8
9.434018117600002E14, 99114.09917181727, 4.70609343196705E8
9.434018120100002E14, 99141.09917181727, 4.8386963137844193E8
9.434018122600002E14, 99168.09917181727, 4.908496718086808E8
9.434018125100002E14, 99195.09917181727, 4.9081308655453014E8
9.434018127600002E14, 99222.09917181727, 4.4124303684129375E8
9.434018130100002E14, 99249.09917181727, 4.0006345225615424E8
9.434018132600002E14, 99276.09917181727, 4.719832558773973E8
9.434018135100002E14, 99303.09917181727, 5.686827053475997E8
9.434018137600002E14, 99330.09917181727, 6.169292892310109E8
9.434018140100002E14, 99357.09917181727, 6.151505627788402E8
9.434018142600002E14, 99384.09917181727, 5.486773815553396E8
9.434018145100002E14, 99411.09917181727, 4.679163083296199E8
9.434018147600002E14, 99438.09917181727, 4.170788332421098E8
9.434018150100002E14, 99465.09917181727, 3.8697988135103756E8
9.434018152600002E14, 99492.09917181727, 3.817623904722238E8
9.434018155100002E14, 99519.09917181727, 4.163967855603334E8
9.434018157600002E14, 99546.09917181727, 4.943324160160984E8
9.434018160100002E14, 99573.09917181727, 5.2893506251975924E8
9.434018162600002E14, 99600.09917181727, 5.031176613402629E8
9.434018165100002E14, 99627.09917181727, 4.577508204852742E8
9.434018167600002E14, 99654.09917181727, 4.5499640060952437E8
9.434018170100002E14, 99681.09917181727, 5.0660707945507544E8
9.434018172600002E14, 99708.09917181727, 5.729529288750366E8
9.434018175100002E14, 99735.09917181727, 5.820742161160479E8
9.434018177600002E14, 99762.09917181727, 5.300743307161598E8
9.434018180100002E14, 99789.09917181727, 4.984719012369767E8
9.434018182600002E14, 99816.09917181727, 5.402905098574342E8
9.434018185100002E14, 99843.09917181727, 5.841424087155426E8
9.434018187600002E14, 99870.09917181727, 5.675787859693244E8
9.434018190100002E14, 99897.09917181727, 5.1716971671868765E8
9.434018192600002E14, 99924.09917181727, 4.923127284994981E8
9.434018195100002E14, 99951.09917181727, 4.502523247142637E8
9.434018197600002E14, 99978.09917181727, 4.3020951516471356E8
9.434018200100002E14, 100005.09917181727, 4.6938533219800174E8
9.434018202600002E14, 100032.09917181727, 5.3527662923072E8
9.434018205100002E14, 100059.09917181727, 5.1369640548991877E8
9.434018207600002E14, 100086.09917181727, 5.049129435384089E8
9.434018210100002E14, 100113.09917181727, 5.605285434830158E8
9.434018212600002E14, 100140.09917181727, 6.234333607562636E8
9.434018215100002E14, 100167.09917181727, 6.68957916778338E8
9.434018217600002E14, 100194.09917181727, 6.184378625098683E8
9.434018220100002E14, 100221.09917181727, 5.496444795911758E8
9.434018222600002E14, 100248.09917181727, 5.64331649581477E8
9.434018225100002E14, 100275.09917181727, 6.072273661348047E8
9.434018227600002E14, 100302.09917181727, 6.29265706891791E8
9.434018230100002E14, 100329.09917181727, 5.913600408515344E8
9.434018232600002E14, 100356.09917181727, 5.359698980009523E8
9.434018235100002E14, 100383.09917181727, 5.338895353653642E8
9.434018237600002E14, 100410.09917181727, 5.571642928426602E8
9.434018240100002E14, 100437.09917181727, 5.899933612459792E8
9.434018242600002E14, 100464.09917181727, 6.277440195733174E8
9.434018245100002E14, 100491.09917181727, 6.378727883697479E8
9.434018247600002E14, 100518.09917181727, 5.973105001475422E8
9.434018250100002E14, 100545.09917181727, 5.993997863790027E8
9.434018252600002E14, 100572.09917181727, 5.858625732278991E8
9.434018255100002E14, 100599.09917181727, 5.435106087909744E8
9.434018257600002E14, 100626.09917181727, 5.392017310863107E8
9.434018260100002E14, 100653.09917181727, 5.655133860484568E8
9.434018262600002E14, 100680.09917181727, 5.535813038771031E8
9.434018265100002E14, 100707.09917181727, 5.567881514008662E8
9.434018267600002E14, 100734.09917181727, 5.848409109222759E8
9.434018270100002E14, 100761.09917181727, 5.607929306698592E8
9.434018272600002E14, 100788.09917181727, 5.01363973339204E8
9.434018275100002E14, 100815.09917181727, 5.0516245142999256E8
9.434018277600002E14, 100842.09917181727, 5.109610027266518E8
9.434018280100002E14, 100869.09917181727, 5.252892094101255E8
9.434018282600002E14, 100896.09917181727, 5.336965518157989E8
9.434018285100002E14, 100923.09917181727, 5.37656785987086E8
9.434018287600002E14, 100950.09917181727, 5.529506965801746E8
9.434018290100002E14, 100977.09917181727, 5.466392924901981E8
9.434018292600002E14, 101004.09917181727, 4.9772562333050275E8
9.434018295100002E14, 101031.09917181727, 4.4367234158857876E8
9.434018297600002E14, 101058.09917181727, 4.751159020148647E8
9.434018300100002E14, 101085.09917181727, 5.3367031720511997E8
9.434018302600002E14, 101112.09917181727, 5.441329738686656E8
9.434018305100002E14, 101139.09917181727, 5.0565664405539083E8
9.434018307600002E14, 101166.09917181727, 4.7727194935951E8
9.434018310100002E14, 101193.09917181727, 5.112019264435077E8
9.434018312600002E14, 101220.09917181727, 5.545437395184293E8
9.434018315100002E14, 101247.09917181727, 5.430056839342202E8
9.434018317600002E14, 101274.09917181727, 5.555703085059005E8
9.434018320100002E14, 101301.09917181727, 6.105925774441338E8
9.434018322600002E14, 101328.09917181727, 6.142794700053614E8
9.434018325100002E14, 101355.09917181727, 5.845202297619362E8
9.434018327600002E14, 101382.09917181727, 5.948933800685519E8
9.434018330100002E14, 101409.09917181727, 5.855906592610085E8
9.434018332600002E14, 101436.09917181727, 5.459452358952599E8
9.434018335100002E14, 101463.09917181727, 5.1575928940042377E8
9.434018337600002E14, 101490.09917181727, 5.10726423393707E8
9.434018340100002E14, 101517.09917181727, 5.375941089695609E8
9.434018342600002E14, 101544.09917181727, 5.416188462669723E8
9.434018345100002E14, 101571.09917181727, 5.004657742339214E8
9.434018347600002E14, 101598.09917181727, 4.581073796374867E8
9.434018350100002E14, 101625.09917181727, 4.329962141835335E8
9.434018352600002E14, 101652.09917181727, 4.441233467722438E8
9.434018355100002E14, 101679.09917181727, 4.749949559153081E8
9.434018357600002E14, 101706.09917181727, 5.0569717872954386E8
9.434018360100002E14, 101733.09917181727, 5.463509725765939E8
9.434018362600002E14, 101760.09917181727, 5.132380311043779E8
9.434018365100002E14, 101787.09917181727, 4.6942073241386867E8
9.434018367600002E14, 101814.09917181727, 4.954210960517417E8
9.434018370100002E14, 101841.09917181727, 6.555710436702552E8
9.434018372600002E14, 101868.09917181727, 1.078028127414536E9
9.434018375100002E14, 101895.09917181727, 1.2810854998371403E9
9.434018377600002E14, 101922.09917181727, 1.1083249729647696E9
9.434018380100002E14, 101949.09917181727, 7.187108736897752E8
9.434018382600002E14, 101976.09917181727, 4.917600023951572E8
9.434018385100002E14, 102003.09917181727, 4.4625130842217845E8
9.434018387600002E14, 102030.09917181727, 4.4546629716243654E8
9.434018390100002E14, 102057.09917181727, 4.405653414040512E8
9.434018392600002E14, 102084.09917181727, 4.0331017592226976E8
9.434018395100002E14, 102111.09917181727, 3.9054623038557357E8
9.434018397600002E14, 102138.09917181727, 4.0106750689866287E8
9.434018400100002E14, 102165.09917181727, 3.918861801320637E8
9.434018402600002E14, 102192.09917181727, 4.1543536122497725E8
9.434018405100002E14, 102219.09917181727, 4.5540999816386163E8
9.434018407600002E14, 102246.09917181727, 4.53829965069492E8
9.434018410100002E14, 102273.09917181727, 4.3115906589215976E8
9.434018412600002E14, 102300.09917181727, 4.208570581374015E8
9.434018415100002E14, 102327.09917181727, 4.112467991813159E8
9.434018417600002E14, 102354.09917181727, 4.0480361155797035E8
9.434018420100002E14, 102381.09917181727, 4.5446675515218467E8
9.434018422600002E14, 102408.09917181727, 4.8112885588469243E8
9.434018425100002E14, 102435.09917181727, 4.5239922918071043E8
9.434018427600002E14, 102462.09917181727, 4.3611881943719244E8
9.434018430100002E14, 102489.09917181727, 4.1723327181720996E8
9.434018432600002E14, 102516.09917181727, 4.05016907430178E8
9.434018435100002E14, 102543.09917181727, 3.95922559994091E8
9.434018437600002E14, 102570.09917181727, 5.803788639419732E8
9.434018440100002E14, 102597.09917181727, 8.210401561959096E8
9.434018442600002E14, 102624.09917181727, 7.48472513668215E8
9.434018445100002E14, 102651.09917181727, 4.929807862037581E8
9.434018447600002E14, 102678.09917181727, 3.9720133391556996E8
9.434018450100002E14, 102705.09917181727, 3.934058490508887E8
9.434018452600002E14, 102732.09917181727, 4.2003940767083895E8
9.434018455100002E14, 102759.09917181727, 4.287069028561955E8
9.434018457600002E14, 102786.09917181727, 4.1532931157424456E8
9.434018460100002E14, 102813.09917181727, 4.290267343698814E8
9.434018462600002E14, 102840.09917181727, 4.3591971756143796E8
9.434018465100002E14, 102867.09917181727, 4.373181450442812E8
9.434018467600002E14, 102894.09917181727, 4.289937552601745E8
9.434018470100002E14, 102921.09917181727, 4.1032999157759297E8
9.434018472600002E14, 102948.09917181727, 3.895861110703304E8
9.434018475100002E14, 102975.09917181727, 3.9855283410927814E8
9.434018477600002E14, 103002.09917181727, 4.2100350494426465E8
9.434018480100002E14, 103029.09917181727, 4.0872681810437644E8
9.434018482600002E14, 103056.09917181727, 3.961257843023446E8
9.434018485100002E14, 103083.09917181727, 3.962468371835072E8
9.434018487600002E14, 103110.09917181727, 3.9096823642615557E8
9.434018490100002E14, 103137.09917181727, 4.20219545734805E8
9.434018492600002E14, 103164.09917181727, 4.066442160092014E8
9.434018495100002E14, 103191.09917181727, 3.898263306871501E8
9.434018497600002E14, 103218.09917181727, 3.952511403755646E8
9.434018500100002E14, 103245.09917181727, 3.79860444881547E8
9.434018502600002E14, 103272.09917181727, 3.786689661240614E8
9.434018505100002E14, 103299.09917181727, 3.759348320050506E8
9.434018507600002E14, 103326.09917181727, 3.577715409821001E8
9.434018510100002E14, 103353.09917181727, 3.588727880350747E8
9.434018512600002E14, 103380.09917181727, 3.6503276840596944E8
9.434018515100002E14, 103407.09917181727, 3.609903073064948E8
9.434018517600002E14, 103434.09917181727, 3.496540297461291E8
9.434018520100002E14, 103461.09917181727, 3.322050721766673E8
9.434018522600002E14, 103488.09917181727, 3.3742196958224845E8
9.434018525100002E14, 103515.09917181727, 3.555220938735165E8
9.434018527600002E14, 103542.09917181727, 3.5488887884907734E8
9.434018530100002E14, 103569.09917181727, 3.576260776725559E8
9.434018532600002E14, 103596.09917181727, 3.2869902194745404E8
9.434018535100002E14, 103623.09917181727, 3.2504477131026644E8
9.434018537600002E14, 103650.09917181727, 3.3330789231811726E8
9.434018540100002E14, 103677.09917181727, 2.9863145355781955E8
9.434018542600002E14, 103704.09917181727, 2.9999034185726917E8
9.434018545100002E14, 103731.09917181727, 3.041231245336583E8
9.434018547600002E14, 103758.09917181727, 3.09851280239701E8
9.434018550100002E14, 103785.09917181727, 3.082202723733011E8
9.434018552600002E14, 103812.09917181727, 3.195921421417313E8
9.434018555100002E14, 103839.09917181727, 3.4867371656957215E8
9.434018557600002E14, 103866.09917181727, 3.7858707036310893E8
9.434018560100002E14, 103893.09917181727, 3.8902147686319023E8
9.434018562600002E14, 103920.09917181727, 3.933301074669635E8
9.434018565100002E14, 103947.09917181727, 4.009195635687911E8
9.434018567600002E14, 103974.09917181727, 3.862880582047053E8
9.434018570100002E14, 104001.09917181727, 3.557344394683971E8
9.434018572600002E14, 104028.09917181727, 3.7147972507639635E8
9.434018575100002E14, 104055.09917181727, 4.0031330047293794E8
9.434018577600002E14, 104082.09917181727, 4.008174288623829E8
9.434018580100002E14, 104109.09917181727, 3.668174753156965E8
9.434018582600002E14, 104136.09917181727, 3.3699446532704437E8
9.434018585100002E14, 104163.09917181727, 3.401719450791951E8
9.434018587600002E14, 104190.09917181727, 3.5107599657291865E8
9.434018590100002E14, 104217.09917181727, 3.450352927490852E8
9.434018592600002E14, 104244.09917181727, 3.3425860883005786E8
9.434018595100002E14, 104271.09917181727, 3.231678919798742E8
9.434018597600002E14, 104298.09917181727, 3.503919042692389E8
9.434018600100002E14, 104325.09917181727, 3.6315106903843415E8
9.434018602600002E14, 104352.09917181727, 3.501337371637354E8
9.434018605100002E14, 104379.09917181727, 3.40381026617887E8
9.434018607600002E14, 104406.09917181727, 3.4255008598243564E8
9.434018610100002E14, 104433.09917181727, 3.423796285708766E8
9.434018612600002E14, 104460.09917181727, 3.343220765827857E8
9.434018615100002E14, 104487.09917181727, 3.4564093304324824E8
9.434018617600002E14, 104514.09917181727, 3.567156725785444E8
9.434018620100002E14, 104541.09917181727, 3.3895821898277885E8
9.434018622600002E14, 104568.09917181727, 3.169148317589028E8
9.434018625100002E14, 104595.09917181727, 3.1474245593873376E8
