microsecondsSinceGpsEpoch, temp (C)
9.43402188149941E14, 20.1326121895219
9.43402189149941E14, 20.134479577332378
9.43402190149941E14, 20.136345097755047
9.43402191149941E14, 20.13820875265729
9.43402192149941E14, 20.140070543904635
9.43402193149941E14, 20.14193047336073
9.43402194149941E14, 20.14378854288737
9.43402195149941E14, 20.145644754344485
9.43402196149941E14, 20.14749910959014
9.43402197149941E14, 20.14935161048055
9.43402198149941E14, 20.15120225887007
9.43402199149941E14, 20.1530510566112
9.43402200149941E14, 20.15489800555459
9.43402201149941E14, 20.156743107549033
9.43402202149941E14, 20.158586364441483
9.43402203149941E14, 20.160427778077043
9.43402204149941E14, 20.162267350298965
9.43402205149941E14, 20.164105082948666
9.43402206149941E14, 20.165940977865716
9.43402207149941E14, 20.16777503688785
9.43402208149941E14, 20.169607261850963
9.43402209149941E14, 20.171437654589113
9.43402210149941E14, 20.173266216934525
9.43402211149941E14, 20.17509295071759
9.43402212149941E14, 20.176917857766874
9.43402213149941E14, 20.178740939909108
9.43402214149941E14, 20.1805621989692
9.43402215149941E14, 20.18238163677023
9.43402216149941E14, 20.18419925513346
9.43402217149941E14, 20.18601505587833
9.43402218149941E14, 20.18782904082245
9.43402219149941E14, 20.189641211781627
9.43402220149941E14, 20.191451570569846
9.43402221149941E14, 20.193260118999277
9.43402222149941E14, 20.195066858880278
9.43402223149941E14, 20.196871792021398
9.43402224149941E14, 20.198674920229376
9.43402225149941E14, 20.200476245309147
9.43402226149941E14, 20.20227576906384
9.43402227149941E14, 20.204073493294775
9.43402228149941E14, 20.20586941980148
9.43402229149941E14, 20.207663550381678
9.43402230149941E14, 20.209455886831297
9.43402231149941E14, 20.211246430944467
9.43402232149941E14, 20.213035184513522
9.43402233149941E14, 20.21482214932901
9.43402234149941E14, 20.21660732717968
9.43402235149941E14, 20.2183907198525
9.43402236149941E14, 20.220172329132648
9.43402237149941E14, 20.221952156803514
9.43402238149941E14, 20.22373020464671
9.43402239149941E14, 20.225506474442064
9.43402240149941E14, 20.227280967967623
9.43402241149941E14, 20.229053686999656
9.43402242149941E14, 20.230824633312658
9.43402243149941E14, 20.232593808679344
9.43402244149941E14, 20.234361214870663
9.43402245149941E14, 20.236126853655794
9.43402246149941E14, 20.23789072680214
9.43402247149941E14, 20.239652836075336
9.43402248149941E14, 20.24141318323926
9.43402249149941E14, 20.24317177005602
9.43402250149941E14, 20.244928598285963
9.43402251149941E14, 20.246683669687677
9.43402252149941E14, 20.24843698601799
9.43402253149941E14, 20.25018854903197
9.43402254149941E14, 20.25193836048294
9.43402255149941E14, 20.253686422122456
9.43402256149941E14, 20.255432735700335
9.43402257149941E14, 20.257177302964635
9.43402258149941E14, 20.25892012566167
9.43402259149941E14, 20.26066120553601
9.43402260149941E14, 20.262400544330475
9.43402261149941E14, 20.264138143786145
9.43402262149941E14, 20.26587400564236
9.43402263149941E14, 20.267608131636717
9.43402264149941E14, 20.26934052350508
9.43402265149941E14, 20.271071182981572
9.43402266149941E14, 20.272800111798592
9.43402267149941E14, 20.274527311686793
9.43402268149941E14, 20.276252784375107
9.43402269149941E14, 20.27797653159073
9.43402270149941E14, 20.27969855505914
9.43402271149941E14, 20.281418856504082
9.43402272149941E14, 20.28313743764758
9.43402273149941E14, 20.284854300209933
9.43402274149941E14, 20.286569445909723
9.43402275149941E14, 20.288282876463814
9.43402276149941E14, 20.289994593587352
9.43402277149941E14, 20.291704598993764
9.43402278149941E14, 20.29341289439477
9.43402279149941E14, 20.295119481500375
9.43402280149941E14, 20.296824362018874
9.43402281149941E14, 20.298527537656856
9.43402282149941E14, 20.3002290101192
9.43402283149941E14, 20.30192878110908
9.43402284149941E14, 20.30362685232797
9.43402285149941E14, 20.305323225475643
9.43402286149941E14, 20.307017902250166
9.43402287149941E14, 20.308710884347917
9.43402288149941E14, 20.31040217346357
9.43402289149941E14, 20.312091771290106
9.43402290149941E14, 20.313779679518817
9.43402291149941E14, 20.315465899839296
9.43402292149941E14, 20.317150433939457
9.43402293149941E14, 20.318833283505516
9.43402294149941E14, 20.32051445022201
9.43402295149941E14, 20.32219393577179
9.43402296149941E14, 20.32387174183602
9.43402297149941E14, 20.325547870094184
9.43402298149941E14, 20.327222322224088
9.43402299149941E14, 20.328895099901864
9.43402300149941E14, 20.33056620480196
9.43402301149941E14, 20.332235638597158
9.43402302149941E14, 20.333903402958562
9.43402303149941E14, 20.335569499555604
9.43402304149941E14, 20.337233930056048
9.43402305149941E14, 20.338896696125992
9.43402306149941E14, 20.340557799429867
9.43402307149941E14, 20.342217241630436
9.43402308149941E14, 20.343875024388804
9.43402309149941E14, 20.345531149364415
9.43402310149941E14, 20.34718561821505
9.43402311149941E14, 20.348838432596835
9.43402312149941E14, 20.350489594164237
9.43402313149941E14, 20.352139104570075
9.43402314149941E14, 20.353786965465506
9.43402315149941E14, 20.35543317850004
9.43402316149941E14, 20.35707774532154
9.43402317149941E14, 20.35872066757622
9.43402318149941E14, 20.360361946908643
9.43402319149941E14, 20.362001584961735
9.43402320149941E14, 20.363639583376774
9.43402321149941E14, 20.365275943793396
9.43402322149941E14, 20.366910667849602
9.43402323149941E14, 20.36854375718175
9.43402324149941E14, 20.37017521342457
9.43402325149941E14, 20.371805038211146
9.43402326149941E14, 20.373433233172936
9.43402327149941E14, 20.375059799939763
9.43402328149941E14, 20.376684740139822
9.43402329149941E14, 20.378308055399682
9.43402330149941E14, 20.37992974734428
9.43402331149941E14, 20.381549817596937
9.43402332149941E14, 20.38316826777934
9.43402333149941E14, 20.38478509951156
9.43402334149941E14, 20.38640031441205
9.43402335149941E14, 20.388013914097638
9.43402336149941E14, 20.38962590018354
9.43402337149941E14, 20.391236274283354
9.43402338149941E14, 20.39284503800907
9.43402339149941E14, 20.394452192971062
9.43402340149941E14, 20.39605774077809
9.43402341149941E14, 20.397661683037313
9.43402342149941E14, 20.399264021354277
9.43402343149941E14, 20.400864757332922
9.43402344149941E14, 20.40246389257559
9.43402345149941E14, 20.404061428683015
9.43402346149941E14, 20.40565736725433
9.43402347149941E14, 20.407251709887078
